stop_id,stop_name,lon,lat,utmk_x,utmk_y,cell_100,cell_1000,zone
31612,수질연구소,129.2858061,35.46484934,1162039.47,1720245.48,100_1162000_1720200,1000_1162000_1720000,울산광역시 울주군
76401,수필아파트,129.2505395,35.54861173,1158674.21,1729479.29,100_1158600_1729400,1000_1158000_1729000,울산광역시 남구
25415,술마,129.3211106,35.39651628,1165382.97,1712724.33,100_1165300_1712700,1000_1165000_1712000,울산광역시 울주군
25416,술마,129.3213172,35.39651561,1165401.73,1712724.6,100_1165400_1712700,1000_1165000_1712000,울산광역시 울주군
25411,술마교,129.3109131,35.40295131,1164443.71,1713421.1,100_1164400_1713400,1000_1164000_1713000,울산광역시 울주군
25412,술마교,129.3110981,35.4029748,1164460.47,1713424.02,100_1164400_1713400,1000_1164000_1713000,울산광역시 울주군
23004,숭의빌딩,129.3350577,35.53634222,1166361.38,1728257.73,100_1166300_1728200,1000_1166000_1728000,울산광역시 남구
23003,숭의빌딩,129.3353795,35.53621412,1166390.82,1728244.06,100_1166300_1728200,1000_1166000_1728000,울산광역시 남구
15847,숯고개,129.2529541,35.51358723,1158962.2,1725598.16,100_1158900_1725500,1000_1158000_1725000,울산광역시 울주군
15846,숯고개,129.253103,35.51358896,1158975.7,1725598.6,100_1158900_1725500,1000_1158000_1725000,울산광역시 울주군
14515,숯고개,129.3112539,35.61445537,1164043.75,1736882.49,100_1164000_1736800,1000_1164000_1736000,울산광역시 중구
14516,숯고개,129.3113734,35.61445497,1164054.57,1736882.64,100_1164000_1736800,1000_1164000_1736000,울산광역시 북구
57040,스파쇼핑,129.0848754,35.21875125,1144242.77,1692637.84,100_1144200_1692600,1000_1144000_1692000,부산광역시
57045,스파쇼핑,129.0851122,35.21903399,1144263.83,1692669.54,100_1144200_1692600,1000_1144000_1692000,부산광역시
26362,스포츠과학중고교,129.4335149,35.62474806,1175095.7,1738235.06,100_1175000_1738200,1000_1175000_1738000,울산광역시 북구
26361,스포츠과학중고교,129.4330428,35.62469107,1175053.06,1738227.9,100_1175000_1738200,1000_1175000_1738000,울산광역시 북구
66803,시계탑사거리,129.3207105,35.55508709,1165022.13,1730312.87,100_1165000_1730300,1000_1165000_1730000,울산광역시 중구
14524,시례동,129.3242118,35.59663403,1165254.12,1734927.34,100_1165200_1734900,1000_1165000_1734000,울산광역시 중구
14523,시례동,129.3240103,35.59661329,1165235.91,1734924.7,100_1165200_1734900,1000_1165000_1734000,울산광역시 북구
22421,시립문수궁도장입구,129.3004955,35.51820905,1163264.47,1726188.53,100_1163200_1726100,1000_1163000_1726000,울산광역시 남구
22415,시립문수궁도장입구,129.3013642,35.51807756,1163343.51,1726175.38,100_1163300_1726100,1000_1163000_1726000,울산광역시 남구
72503,시립요양원,129.3207277,35.57584933,1164981.11,1732615.94,100_1164900_1732600,1000_1164000_1732000,울산광역시 중구
72504,시립요양원,129.3209487,35.57588626,1165001.06,1732620.41,100_1165000_1732600,1000_1165000_1732000,울산광역시 중구
25918,시민의 발 서비스,129.3676762,35.56535475,1169257.81,1731531.52,100_1169200_1731500,1000_1169000_1731000,울산광역시 북구
25919,시민의 발 서비스,129.3674324,35.56623399,1169233.86,1731628.63,100_1169200_1731600,1000_1169000_1731000,울산광역시 북구
40419,시외고속버스터미널,129.3381689,35.53930206,1166637.34,1728591.31,100_1166600_1728500,1000_1166000_1728000,울산광역시 남구
40420,시외고속버스터미널/서울삼성정형외과의원,129.3379126,35.53958703,1166613.51,1728622.48,100_1166600_1728600,1000_1166000_1728000,울산광역시 남구
65606,시외버스정류장,129.252821,35.53547142,1158906.96,1728025.41,100_1158900_1728000,1000_1158000_1728000,울산광역시 남구
31717,시외버스터미널/마더스병원,129.3404548,35.53507563,1166853.35,1728126.36,100_1166800_1728100,1000_1166000_1728000,울산광역시 남구
31718,시외버스터미널앞,129.3408992,35.53511115,1166893.57,1728131.05,100_1166800_1728100,1000_1166000_1728000,울산광역시 남구
25308,시장2리,129.3511929,35.62775361,1167633.63,1738424.97,100_1167600_1738400,1000_1167000_1738000,울산광역시 북구
25307,시장2리,129.3510609,35.62738901,1167622.43,1738384.3,100_1167600_1738300,1000_1167000_1738000,울산광역시 북구
20619,시장입구,129.1257387,35.56464869,1147331.5,1731064.27,100_1147300_1731000,1000_1147000_1731000,울산광역시 울주군
20614,시장입구,129.1264175,35.5644603,1147393.37,1731044.39,100_1147300_1731000,1000_1147000_1731000,울산광역시 울주군
31022,시청,129.3103481,35.53763657,1164118.39,1728359.87,100_1164100_1728300,1000_1164000_1728000,울산광역시 남구
31021,시청,129.3105079,35.53742126,1164133.32,1728336.25,100_1164100_1728300,1000_1164000_1728000,울산광역시 남구
31111,시청,129.3121661,35.53954056,1164279.34,1728574.09,100_1164200_1728500,1000_1164000_1728000,울산광역시 남구
31109,시청앞,129.3123405,35.53915699,1164295.93,1728531.84,100_1164200_1728500,1000_1164000_1728000,울산광역시 남구
31110,시청앞,129.3124037,35.53973515,1164300.48,1728596.08,100_1164300_1728500,1000_1164000_1728000,울산광역시 남구
90016,시티버스-고래박물관,129.3805682,35.50339988,1170557.43,1724681.38,100_1170500_1724600,1000_1170000_1724000,울산광역시 남구
90017,시티버스-대교전망대입구,129.4167981,35.50373789,1173842.95,1724782.14,100_1173800_1724700,1000_1173000_1724000,울산광역시 동구
90018,시티버스-대왕암공원,129.4359733,35.49012699,1175611.89,1723306.31,100_1175600_1723300,1000_1175000_1723000,울산광역시 동구
90002,시티버스-롯데광장,129.3393616,35.53850294,1166747.13,1728504.68,100_1166700_1728500,1000_1166000_1728000,울산광역시 남구
90003,시티버스-롯데시티호텔,129.3297082,35.53767622,1165873.61,1728396.68,100_1165800_1728300,1000_1165000_1728000,울산광역시 남구
90019,시티버스-롯데시티호텔(신라스테이),129.3298192,35.53770336,1165883.62,1728399.88,100_1165800_1728300,1000_1165000_1728000,울산광역시 남구
90014,시티버스-롯데호텔,129.3377619,35.53921879,1166600.61,1728581.38,100_1166600_1728500,1000_1166000_1728000,울산광역시 남구
90013,시티버스-문화예술회관,129.3253116,35.5431855,1165463.67,1729000.41,100_1165400_1729000,1000_1165000_1729000,울산광역시 남구
90007,시티버스-삼호대숲(철새홍보관),129.2780942,35.55094209,1161167.45,1729782.52,100_1161100_1729700,1000_1161000_1729000,울산광역시 남구
90001,시티버스-스타즈호텔,129.34721,35.53999028,1167455.61,1728682.98,100_1167400_1728600,1000_1167000_1728000,울산광역시 남구
90015,시티버스-스타즈호텔,129.3489223,35.5396393,1167611.59,1728646.96,100_1167600_1728600,1000_1167000_1728000,울산광역시 남구
90011,시티버스-시계탑사거리(울산시립미술관),129.3214523,35.55520345,1165089.14,1730327.02,100_1165000_1730300,1000_1165000_1730000,울산광역시 중구
90012,시티버스-중앙전통시장,129.3236524,35.55426224,1165290.5,1730226.3,100_1165200_1730200,1000_1165000_1730000,울산광역시 중구
90008,시티버스-태화강국가정원(오산광장),129.2921248,35.5496894,1162441.85,1729666.61,100_1162400_1729600,1000_1162000_1729000,울산광역시 중구
90009,시티버스-태화강국가정원(회전교차로),129.2991847,35.55058213,1163080.04,1729777.3,100_1163000_1729700,1000_1163000_1729000,울산광역시 중구
90000,시티버스-태화강역,129.3527577,35.53830275,1167962.11,1728505.23,100_1167900_1728500,1000_1167000_1728000,울산광역시 남구
90006,시티버스-태화강전망대(태화강 동굴피아),129.2934244,35.54451058,1162570.12,1729094.3,100_1162500_1729000,1000_1162000_1729000,울산광역시 남구
90005,시티버스-태화교정류장,129.3073377,35.54959959,1163821.11,1729681.85,100_1163800_1729600,1000_1163000_1729000,울산광역시 남구
90010,시티버스-태화루,129.3069833,35.55396977,1163780.09,1730166.02,100_1163700_1730100,1000_1163000_1730000,울산광역시 중구
90004,시티버스-현대백화점,129.3355807,35.54060365,1166399.99,1728731.31,100_1166300_1728700,1000_1166000_1728000,울산광역시 남구
20727,신기,129.2195448,35.63138016,1155704.07,1738610.76,100_1155700_1738600,1000_1155000_1738000,울산광역시 울주군
30210,신기,129.0709467,35.61399674,1142278.23,1736457.4,100_1142200_1736400,1000_1142000_1736000,울산광역시 울주군
31811,신기,129.1803112,35.70278004,1152015.69,1746469.28,100_1152000_1746400,1000_1152000_1746000,울산광역시 울주군
31812,신기,129.1803158,35.70291518,1152015.84,1746484.28,100_1152000_1746400,1000_1152000_1746000,울산광역시 울주군
30209,신기,129.0707487,35.61395824,1142260.37,1736452.84,100_1142200_1736400,1000_1142000_1736000,울산광역시 울주군
20728,신기,129.2197372,35.63117418,1155721.9,1738588.21,100_1155700_1738500,1000_1155000_1738000,울산광역시 울주군
15911,신기마을앞,129.2536619,35.43239716,1159186.4,1716593.54,100_1159100_1716500,1000_1159000_1716000,울산광역시 울주군
15912,신기마을앞,129.2536828,35.43251902,1159188.06,1716607.09,100_1159100_1716600,1000_1159000_1716000,울산광역시 울주군
59144,신기주공,129.04152,35.35287013,1140065.33,1707451.51,100_1140000_1707400,1000_1140000_1707000,양산시
59145,신기주공APT,129.0418031,35.35305605,1140090.74,1707472.54,100_1140000_1707400,1000_1140000_1707000,양산시
4867,신기주공아파트,129.037804,35.35306826,1139727.32,1707468.24,100_1139700_1707400,1000_1139000_1707000,양산시
4832,신기주공아파트,129.0383626,35.35341187,1139777.49,1707507.14,100_1139700_1707500,1000_1139000_1707000,양산시
71418,신기회관,129.35654,35.64485371,1168082.06,1740330.96,100_1168000_1740300,1000_1168000_1740000,울산광역시 북구
71417,신기회관,129.3565425,35.6437178,1168084.67,1740204.96,100_1168000_1740200,1000_1168000_1740000,울산광역시 북구
4525,신도시현대.청어람,129.0325937,35.3343496,1139286.0,1705384.7,100_1139200_1705300,1000_1139000_1705000,양산시
4526,신도시현대.청어람,129.0325499,35.33459743,1139281.6,1705412.13,100_1139200_1705400,1000_1139000_1705000,양산시
76405,신동아파밀리에아파트,129.2487279,35.54732413,1158512.52,1729333.55,100_1158500_1729300,1000_1158000_1729000,울산광역시 남구
76404,신동아파밀리에아파트,129.2492008,35.54750117,1158555.04,1729353.95,100_1158500_1729300,1000_1158000_1729000,울산광역시 남구
15358,신리,129.1103533,35.59789094,1145876.77,1734728.63,100_1145800_1734700,1000_1145000_1734000,울산광역시 울주군
15953,신리,129.3154249,35.34576999,1164969.84,1707085.98,100_1164900_1707000,1000_1164000_1707000,울산광역시 울주군
15357,신리,129.1104047,35.59775318,1145881.68,1734713.43,100_1145800_1734700,1000_1145000_1734000,울산광역시 울주군
15954,신리,129.316606,35.34563246,1165077.46,1707072.69,100_1165000_1707000,1000_1165000_1707000,울산광역시 울주군
15955,신리입구,129.3081072,35.34393212,1164308.53,1706869.95,100_1164300_1706800,1000_1164000_1706000,울산광역시 울주군
15956,신리입구,129.3076749,35.34371624,1164269.67,1706845.29,100_1164200_1706800,1000_1164000_1706000,울산광역시 울주군
26346,신명(달맞이휴게소),129.4455753,35.64757,1176137.9,1740788.21,100_1176100_1740700,1000_1176000_1740000,울산광역시 북구
14008,신명동,129.4346453,35.64026323,1175164.21,1739958.14,100_1175100_1739900,1000_1175000_1739000,울산광역시 북구
14007,신명동,129.4346388,35.64013441,1175163.9,1739943.84,100_1175100_1739900,1000_1175000_1739000,울산광역시 북구
30564,신명마을,129.155101,35.38261731,1150331.25,1710917.66,100_1150300_1710900,1000_1150000_1710000,양산시
26304,신명마을,129.4403085,35.64266738,1175671.76,1740234.94,100_1175600_1740200,1000_1175000_1740000,울산광역시 북구
26303,신명마을,129.4401735,35.64285482,1175659.12,1740255.49,100_1175600_1740200,1000_1175000_1740000,울산광역시 북구
30563,신명마을,129.1548766,35.38262801,1150310.85,1710918.5,100_1150300_1710900,1000_1150000_1710000,양산시
14013,신명천,129.4323229,35.64103328,1174952.23,1740039.43,100_1174900_1740000,1000_1174000_1740000,울산광역시 북구
14014,신명천,129.4325468,35.64106705,1174972.43,1740043.57,100_1174900_1740000,1000_1174000_1740000,울산광역시 북구
26347,신명휴게소,129.448132,35.65140594,1176360.95,1741218.31,100_1176300_1741200,1000_1176000_1741000,울산광역시 북구
15407,신복,129.1142509,35.53386169,1146346.29,1727632.23,100_1146300_1727600,1000_1146000_1727000,울산광역시 울주군
15408,신복,129.1144334,35.53395667,1146362.66,1727643.04,100_1146300_1727600,1000_1146000_1727000,울산광역시 울주군
30704,신복교차로,129.2630239,35.54878159,1159805.61,1729518.32,100_1159800_1729500,1000_1159000_1729000,울산광역시 남구
30703,신복교차로,129.2624023,35.54824135,1159750.34,1729457.38,100_1159700_1729400,1000_1159000_1729000,울산광역시 남구
30700,신복교차로 입구,129.2626567,35.54805663,1159773.77,1729437.31,100_1159700_1729400,1000_1159000_1729000,울산광역시 남구
76210,신복초등학교,129.254916,35.54956414,1159069.07,1729592.0,100_1159000_1729500,1000_1159000_1729000,울산광역시 남구
65401,신복초등학교,129.2544026,35.55111819,1159019.46,1729763.55,100_1159000_1729700,1000_1159000_1729000,울산광역시 남구
76203,신복초등학교,129.2549282,35.54944512,1159070.41,1729578.81,100_1159000_1729500,1000_1159000_1729000,울산광역시 남구
65402,신복초등학교,129.254719,35.54958714,1159051.17,1729594.23,100_1159000_1729500,1000_1159000_1729000,울산광역시 남구
76209,신복초등학교,129.2548269,35.54962768,1159060.87,1729598.9,100_1159000_1729500,1000_1159000_1729000,울산광역시 남구
76204,신복초등학교,129.2543673,35.55093005,1159016.63,1729742.62,100_1159000_1729700,1000_1159000_1729000,울산광역시 남구
76206,신복현대아파트,129.25443,35.55194227,1159020.31,1729855.0,100_1159000_1729800,1000_1159000_1729000,울산광역시 남구
76205,신복현대아파트,129.2545657,35.55179291,1159032.91,1729838.65,100_1159000_1729800,1000_1159000_1729000,울산광역시 남구
30701,신복환승센터,129.2625933,35.55110632,1159761.97,1729775.48,100_1159700_1729700,1000_1159000_1729000,울산광역시 남구
30702,신복환승센터,129.2623698,35.55070391,1159742.5,1729730.49,100_1159700_1729700,1000_1159000_1729000,울산광역시 남구
15410,신복회관,129.1169504,35.53193981,1146594.54,1727423.07,100_1146500_1727400,1000_1146000_1727000,울산광역시 울주군
15409,신복회관,129.1167876,35.53192559,1146579.8,1727421.25,100_1146500_1727400,1000_1146000_1727000,울산광역시 울주군
59165,신북정,129.0451073,35.37045687,1140360.86,1709407.25,100_1140300_1709400,1000_1140000_1709000,양산시
59160,신북정,129.0445792,35.37018102,1140313.36,1709375.91,100_1140300_1709300,1000_1140000_1709000,양산시
15395,신불산온천,129.0767005,35.55461153,1142904.89,1729878.69,100_1142900_1729800,1000_1142000_1729000,울산광역시 울주군
15326,신불산온천,129.0766128,35.5548089,1142896.59,1729900.46,100_1142800_1729900,1000_1142000_1729000,울산광역시 울주군
30264,신불산자연휴양림앞,129.0148495,35.55103086,1137304.68,1729393.56,100_1137300_1729300,1000_1137000_1729000,울산광역시 울주군
30263,신불산자연휴양림앞,129.0147782,35.55050236,1137299.11,1729334.84,100_1137200_1729300,1000_1137000_1729000,울산광역시 울주군
74901,신선여고,129.3263657,35.52519367,1165596.22,1727006.44,100_1165500_1727000,1000_1165000_1727000,울산광역시 남구
74902,신선여고,129.3265289,35.52519773,1165611.01,1727007.17,100_1165600_1727000,1000_1165000_1727000,울산광역시 남구
